Model,Dataset/Fold,Reduction,Accuracy,Time,F1
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.000997304916381836,0.711111111111111
"KNN, 7, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.002989053726196289,0.8384615384615385
"KNN, 7, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0009953975677490234,0.711111111111111
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009963512420654297,0.711111111111111
"KNN, 7, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0009970664978027344,0.8666666666666667
"KNN, 7, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0029897689819335938,0.8384615384615385
"KNN, 7, clark_distance, equal_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0025048255920410156,0.8666666666666667
"KNN, 1, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.001992464065551758,0.711111111111111
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 1, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 1, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009322166442871094,0.711111111111111
"KNN, 1, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009961128234863281,0.711111111111111
"KNN, 1, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0019927024841308594,0.711111111111111
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0019919872283935547,0.711111111111111
"KNN, 1, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.001085042953491211,0.711111111111111
"KNN, 3, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.001993417739868164,0.711111111111111
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0010654926300048828,0.711111111111111
"KNN, 3, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009961128234863281,0.711111111111111
"KNN, 3, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.001992464065551758,0.711111111111111
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009989738464355469,0.711111111111111
"KNN, 3, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.001992464065551758,0.711111111111111
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0019943714141845703,0.711111111111111
"KNN, 3, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.002068042755126953,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0020520687103271484,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0011050701141357422,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009970664978027344,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0029892921447753906,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009987354278564453,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 5, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.001992464065551758,0.711111111111111
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0020227432250976562,0.711111111111111
"KNN, 5, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0020568370819091797,0.711111111111111
"KNN, 7, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0019936561584472656,0.711111111111111
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0010800361633300781,0.711111111111111
"KNN, 7, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009963512420654297,0.711111111111111
"KNN, 7, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0029888153076171875,0.711111111111111
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009963512420654297,0.711111111111111
"KNN, 7, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0019941329956054688,0.711111111111111
"KNN, 7, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0020809173583984375,0.711111111111111
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0019948482513427734,0.711111111111111
"KNN, 7, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0019919872283935547,0.711111111111111
"KNN, 1, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.7333333333333333,0.001993894577026367,0.6769230769230768
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.7333333333333333,0.0009963512420654297,0.6769230769230768
"KNN, 1, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.7333333333333333,0.000997304916381836,0.6769230769230768
"KNN, 1, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0015010833740234375,0.711111111111111
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0019927024841308594,0.711111111111111
"KNN, 1, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 1, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.6666666666666666,0.0019931793212890625,0.6832298136645963
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.6666666666666666,0.0009963512420654297,0.6832298136645963
"KNN, 1, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.6666666666666666,0.0009961128234863281,0.6832298136645963
"KNN, 3, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0019941329956054688,0.711111111111111
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0010631084442138672,0.711111111111111
"KNN, 3, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 3, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0009961128234863281,0.711111111111111
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009961128234863281,0.711111111111111
"KNN, 3, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.9333333333333333,0.0009968280792236328,0.928
"KNN, 3, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0009970664978027344,0.711111111111111
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.000997304916381836,0.711111111111111
"KNN, 3, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8666666666666667,0.0009968280792236328,0.8666666666666667
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.001993417739868164,0.711111111111111
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0019936561584472656,0.711111111111111
"KNN, 5, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.001993417739868164,0.711111111111111
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009980201721191406,0.711111111111111
"KNN, 5, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 5, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.001992940902709961,0.711111111111111
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 5, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.9333333333333333,0.0009968280792236328,0.928
"KNN, 7, euclidean_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0024995803833007812,0.711111111111111
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0019919872283935547,0.711111111111111
"KNN, 7, euclidean_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.001992940902709961,0.711111111111111
"KNN, 7, manhattan_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0009963512420654297,0.711111111111111
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 7, manhattan_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 7, clark_distance, reliefF_weight, majority_class, GCNN",Hepatitis/6,GCNN,0.8,0.0009970664978027344,0.711111111111111
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted, GCNN",Hepatitis/6,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 7, clark_distance, reliefF_weight, shepard, GCNN",Hepatitis/6,GCNN,0.9333333333333333,0.0009963512420654297,0.928
"KNN, 1, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009970664978027344,0.7333333333333333
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009965896606445312,0.7333333333333333
"KNN, 1, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009961128234863281,0.7333333333333333
"KNN, 1, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.001993417739868164,0.7333333333333333
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009963512420654297,0.7333333333333333
"KNN, 1, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009963512420654297,0.7333333333333333
"KNN, 1, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009965896606445312,0.7333333333333333
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009965896606445312,0.7333333333333333
"KNN, 1, clark_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009970664978027344,0.7333333333333333
"KNN, 3, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.001992940902709961,0.711111111111111
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.0009961128234863281,0.711111111111111
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 3, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.000995635986328125,0.7333333333333333
"KNN, 3, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, clark_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0019931793212890625,0.7333333333333333
"KNN, 5, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.001999378204345703,0.711111111111111
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009963512420654297,0.711111111111111
"KNN, 5, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 5, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.0019936561584472656,0.711111111111111
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 5, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009958744049072266,0.7333333333333333
"KNN, 5, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.001993417739868164,0.711111111111111
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 5, clark_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0009965896606445312,0.7333333333333333
"KNN, 7, euclidean_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.0019936561584472656,0.711111111111111
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 7, euclidean_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 7, manhattan_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.0009970664978027344,0.711111111111111
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009970664978027344,0.711111111111111
"KNN, 7, manhattan_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0011017322540283203,0.7333333333333333
"KNN, 7, clark_distance, equal_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.002407550811767578,0.711111111111111
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0029897689819335938,0.711111111111111
"KNN, 7, clark_distance, equal_weight, shepard, GCNN",Hepatitis/7,GCNN,0.7333333333333333,0.0029904842376708984,0.7333333333333333
"KNN, 1, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.001992940902709961,0.711111111111111
"KNN, 1, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.000997304916381836,0.711111111111111
"KNN, 1, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.0019936561584472656,0.711111111111111
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009961128234863281,0.711111111111111
"KNN, 1, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.0009970664978027344,0.711111111111111
"KNN, 1, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.001993417739868164,0.711111111111111
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009963512420654297,0.711111111111111
"KNN, 1, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.001992464065551758,0.711111111111111
"KNN, 3, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.001992464065551758,0.711111111111111
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.0009965896606445312,0.711111111111111
"KNN, 3, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.0019927024841308594,0.711111111111111
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 3, manhattan_distance, information_gain_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 3, clark_distance, information_gain_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.001998424530029297,0.711111111111111
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009968280792236328,0.711111111111111
"KNN, 3, clark_distance, information_gain_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.0009963512420654297,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.001993417739868164,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009961128234863281,0.711111111111111
"KNN, 5, euclidean_distance, information_gain_weight, shepard, GCNN",Hepatitis/7,GCNN,0.8,0.0019936561584472656,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, majority_class, GCNN",Hepatitis/7,GCNN,0.8,0.0019931793212890625,0.711111111111111
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted, GCNN",Hepatitis/7,GCNN,0.8,0.0009968280792236328,0.711111111111111
